station_id,avg_rental,rental_std,weekday_avg,weekend_avg,peak_ratio,night_ratio,weekday_weekend_gap,cluster,pca_1,pca_2,대여소명,자치구,주소,station_lat,station_lon,park_distance_m,nearest_park_name,subway_distance_m,nearest_subway_name,bus_stop_count_300m,bus_stop_count_500m,cluster_name
2317,12.08286252354049,7.494948493657181,11.790450928381963,12.7987012987013,0.3589463840399002,0.1365336658354114,-1.0082503703193364,0,-0.9100170544200528,0.5068385794875033, 삼성도로공원,강남구,서울특별시 강남구 영동대로112길 66,37.51588821,127.06620026,969.5726549120141,봉은공원,557.0782178184421,봉은사,20,36,일반수요형
2318,5.220913107511046,3.64438045482606,5.4621676891615545,4.6,0.3811001410437235,0.1077574047954866,0.8621676891615548,0,-2.217659423967299,-0.713625438891851, 삼성중앙역4번출구(문화센터더 리빌),강남구,서울특별시 강남구 봉은사로 531,37.51357651,127.05503082,54.761956143948886,봉은공원,166.57297561818308,삼성중앙,16,52,일반수요형
2319,15.252413793103448,9.192599133763178,18.210019267822737,7.800970873786408,0.2979743172363899,0.1171097847712063,10.40904839403633,0,0.0412606367930226,-0.0441224749324952, 포스코사거리 서측(수협 삼성동 지점),강남구,서울특별시 강남구 테헤란로 435,37.50660706,127.05467987,814.4155172746057,봉은공원,553.4290212076004,선릉,40,92,일반수요형
2320,16.292284866468844,8.002174656259404,16.352697095435683,16.140625,0.3068937255259084,0.1664693561606411,0.2120720954356834,0,-0.3123565216180727,1.6157629138814091, 도곡역 대치지구대 방향,강남구,서울특별시 강남구 남부순환로 지하 2814,37.4919281,127.05696869,1068.1946187186193,도곡근린공원,174.41770591121121,도곡,32,60,일반수요형
2321,11.871724137931034,6.403455380321853,11.385658914728682,13.07177033492823,0.3766701522016963,0.0984082723364703,-1.6861114201995484,0,-0.9864537681042888,-0.2476872822952231, 학여울역 사거리,강남구,서울특별시 강남구 남부순환로 지하 3104,37.49611664,127.06944275,2094.3629817694386,대모산도시자연공원,118.34789748598486,학여울,28,40,일반수요형
2323,13.063829787234043,8.457289726410048,16.048732943469787,5.088541666666667,0.2872964169381107,0.0395222584147665,10.96019127680312,0,-0.2525846712748328,-1.3423113724629312, 주식회사 오뚜기 정문 앞,강남구,서울특별시 강남구 영동대로 308,37.50221252,127.06720734,1660.363418540713,봉은공원,685.5983061163457,학여울,28,48,일반수요형
2324,20.70958904109589,9.37896201614503,20.908045977011493,20.21153846153846,0.3414472813864267,0.1310358513030824,0.6965075154730336,0,0.634741240327782,0.8668838974869046, 천주교 대치 2동 교회 옆,강남구,서울특별시 강남구 도곡로 540,37.50043869,127.06622314,1771.0693151197013,봉은공원,570.0386388309337,학여울,32,48,일반수요형
2325,24.218106995884774,11.16253059430324,24.321153846153845,23.961722488038276,0.297762673463608,0.1813650523930897,0.3594313581155681,1,1.1913366738573632,2.338336414701297, 대치삼성아파트 앞 교차로,강남구,서울특별시 강남구 도곡로 447,37.4986496,127.05931854,1564.4785883731438,도곡근린공원,589.106388130041,대치,24,52,고수요형
2326,17.17445054945055,9.466864298312734,17.828846153846154,15.538461538461538,0.3300007998080461,0.1456450451891546,2.2903846153846157,0,0.1139293934039609,0.9113322457870588, 대치동 삼성로,강남구,서울특별시 강남구 삼성로 350,37.50239563,127.05879974,1312.280380475509,봉은공원,813.6697752894522,삼성(무역센터),24,44,일반수요형
2327,21.400820793433653,12.202153386619129,25.373563218390803,11.47846889952153,0.3752876502173357,0.1166581436972641,13.895094318869273,1,1.5308939572680829,-0.8473845938804038, 뱅뱅사거리 랜드마크타워 앞,강남구,서울특별시 강남구 강남대로 308,37.49055099,127.03146362,1197.565299219332,도곡근린공원,708.8350334148257,양재(서초구청),48,132,고수요형
