station_id,same_station_return_ratio,net_flow_mean,abs_net_flow_mean,morning_peak_ratio,evening_peak_ratio,lunch_ratio
2420,0.06094369251476856,0.654320987654321,4.212620027434842,0.3304419352426531,0.1771479847453825,0.1123158603155612
2421,0.05227272727272727,1.7833935018050542,3.9927797833935017,0.19736842105263158,0.22033492822966508,0.1326555023923445
2422,0.07687362233651726,-1.6808803301237965,3.623108665749656,0.1728508449669361,0.19066862601028656,0.1680749448934607
2423,0.12125647376716955,-1.895890410958904,5.276712328767124,0.1629512872476169,0.17931396832545224,0.1439615702169181
2425,0.10708291372943941,-0.9437869822485208,2.0710059171597632,0.12118160456529037,0.18294729775092314,0.14333669016448472
2426,0.07992880834883909,1.5356164383561643,3.708219178082192,0.4081385001213494,0.10403689021923793,0.0873715718792978
2427,0.08568508765034195,0.897119341563786,3.3772290809327847,0.19825485417813066,0.17891675182768652,0.1385111233393601
2430,0.032835552356962935,4.812239221140473,5.821974965229486,0.20492983087441527,0.14798488664987405,0.20834832673623604
2431,0.08934503619260761,-3.210670314637483,5.760601915184679,0.14337168234430184,0.21460293037731232,0.1346644752946113
3602,0.037360335195530725,-1.627808988764045,2.978932584269663,0.25535381750465547,0.236731843575419,0.11778398510242086
3604,0.027942794279427943,0.8422496570644719,3.9231824417009604,0.2886688668866887,0.20322698936560324,0.11998533186651998
3606,0.16933835395373856,-2.33008356545961,3.9233983286908076,0.07756858526089296,0.2345346960731576,0.17009144701452394
3609,0.06692867876546064,0.4224376731301939,2.785318559556787,0.11420645012137325,0.2643625014449197,0.14518552768466073
3610,0.08774834437086093,0.34045801526717556,1.5251908396946565,0.14610927152317882,0.21812913907284767,0.13327814569536423
3611,0.05502197623311086,0.1777150916784203,2.5782792665726375,0.17629822562265993,0.21552987139833957,0.12713657821911117
3612,0.1091703056768559,-4.346740638002774,5.148404993065188,0.12095054331268407,0.2253478216715751,0.13039504417589112
3614,0.057263073532358245,-2.0356164383561643,4.076712328767123,0.10346623923061511,0.21057904227609697,0.1446603886996594
3615,0.05597923089404511,1.6400560224089635,2.8249299719887957,0.18773324679539186,0.20736654226837578,0.1426253447996106
3616,0.07783251231527094,0.4013986013986014,2.3874125874125873,0.13448275862068965,0.1711001642036125,0.12939244663382593
3618,0.14233997038012178,-3.099037138927098,4.306740027510316,0.2102188579891394,0.21548461411880862,0.123498436728649
3620,0.017526777020447908,6.351485148514851,6.5561056105610565,0.30243427458617334,0.1801363193768257,0.08296007789678676
3621,0.044663946746832724,2.502608695652174,3.260869565217391,0.11552501610478849,0.24608116813399183,0.16426884260253383
3622,0.060782837786977795,0.20833333333333334,1.775,0.15223936770794128,0.17444486262702297,0.14264207753105004
3623,0.1458372842783994,-0.9090909090909091,2.53125,0.18888678171818699,0.2139199696567419,0.1426133131044946
3624,0.058179723502304145,1.7606232294617563,2.735127478753541,0.1783794162826421,0.20468509984639016,0.1313364055299539
3627,0.3090618715249024,-2.211618257261411,4.590594744121715,0.09239323317165503,0.25706849639181356,0.11623092393233171
3628,0.12188105442376564,-4.497260273972603,5.541095890410959,0.11043268948511713,0.249985322609053,0.15370163799682968
3629,0.11613722998729352,-5.343108504398827,5.536656891495602,0.09580686149936468,0.22261753494282083,0.18297331639135958
3630,0.08273381294964029,1.3342503438789546,3.0646492434662997,0.26914182939362796,0.20747687564234327,0.09647995889003083
