target,time,split,day_type,month,hour,actual_value,pattern_prior,prediction,abs_error
rental_count,2025-04-04 15:00:00,test,weekday,4,15,6,3.5893872218963727,2.8885000765230266,3.1114999234769734
rental_count,2025-06-26 09:00:00,test,weekday,6,9,6,2.1897055191461297,2.8948550026102797,3.1051449973897203
rental_count,2025-05-09 16:00:00,test,weekday,5,16,0,3.9061212786500636,3.1039694216837743,3.1039694216837743
rental_count,2025-05-16 16:00:00,test,weekday,5,16,0,3.9061212786500636,3.1039694216837743,3.1039694216837743
rental_count,2025-08-05 17:00:00,test,weekday,8,17,8,3.1266708805324943,4.8988400688934775,3.1011599311065225
rental_count,2025-08-18 17:00:00,test,weekday,8,17,8,3.1266708805324943,4.8988400688934775,3.1011599311065225
rental_count,2025-07-13 16:00:00,test,offday,7,16,5,2.3664026010393955,1.900509320816093,3.0994906791839067
rental_count,2025-10-03 17:00:00,test,offday,10,17,1,2.6005141040284934,4.095241359161991,3.0952413591619914
rental_count,2025-10-05 17:00:00,test,offday,10,17,1,2.6005141040284934,4.095241359161991,3.0952413591619914
rental_count,2025-10-07 17:00:00,test,offday,10,17,1,2.6005141040284934,4.095241359161991,3.0952413591619914
rental_count,2025-10-09 17:00:00,test,offday,10,17,1,2.6005141040284934,4.095241359161991,3.0952413591619914
rental_count,2025-10-26 17:00:00,test,offday,10,17,1,2.6005141040284934,4.095241359161991,3.0952413591619914
rental_count,2025-07-17 18:00:00,test,weekday,7,18,1,2.8833997580584168,4.092276434609591,3.092276434609591
